1,0,1.0,0
0,0,1.0,0
0,0,1.0,0
4,3,1.0,0
6,2,1.0,0
0,0,1.0,0
2,1,1.0,0
2,0,1.0,0
4,2,1.0,0
4,2,1.0,0
0,0,1.0,0
4,0,1.0,0
4,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
6,0,1.0,0
6,0,1.0,0
4,0,1.0,0
0,0,1.0,0
2,0,1.0,0
2,0,1.0,0
2,0,1.0,0
0,0,1.0,0
2,0,1.0,0
6,0,1.0,0
2,0,1.0,0
4,0,1.0,0
2,0,1.0,0
0,0,1.0,0
2,0,1.0,0
2,0,1.0,0
0,0,1.0,0
4,0,1.0,0
2,0,1.0,0
0,0,1.0,0
2,0,1.0,0
2,0,1.0,0
0,0,1.0,0
0,0,1.0,0
2,0,1.0,0
4,0,1.0,0
0,0,1.0,0
0,0,1.0,0
2,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
6,5,0.4,0
175,175,0.011111111111111112,0
175,175,0.005633802816901409,0
176,176,0.003766478342749529,0
179,179,0.0028169014084507044,0
176,176,0.002257336343115124,0
116,116,0.001996007984031936,0
99,99,0.0018165304268846503,0
122,122,0.001635322976287817,0
123,123,0.0014858841010401188,0
123,123,0.0013614703880190605,0
123,123,0.001256281407035176,0
124,124,0.0011655011655011655,0
123,123,0.001087547580206634,0
122,122,0.0010198878123406426,0
53,53,0.0009930486593843098,0
95,95,0.000948316737790422,0
93,93,0.0009082652134423251,0
94,94,0.0008710801393728223,0
95,95,0.000836470096194061,0
95,95,0.0008045052292839903,0
94,94,0.0007751937984496124,0
94,94,0.0007479431563201197,0
95,95,0.0007222824124232575,0
94,94,0.0006985679357317499,0
94,94,0.0006763611768684477,0
45,45,0.0006662225183211193,0
75,75,0.0006499837504062399,0
77,77,0.0006341154090044388,0
76,76,0.0006191950464396285,0
75,75,0.000605143721633888,0
76,76,0.0005915409642117716,0
76,76,0.0005785363031530228,0
76,76,0.0005660911406736484,0
76,76,0.0005541701302299807,0
76,76,0.000542740841248304,0
76,76,0.0005317734645041213,0
76,76,0.0005212405525149857,0
77,77,0.000510986203372509,0
76,76,0.0005012531328320802,0
32,32,0.0004972650422675286,0
64,64,0.0004894762604013706,0
63,63,0.00048204386599180526,0
64,64,0.00047472110135295516,0
63,63,0.0004677268475210477,0
64,64,0.0004608294930875576,0
64,64,0.00045413260672116256,0
64,64,0.0004476275738585497,0
64,64,0.000441306266548985,0
64,64,0.0004351610095735422,0
64,64,0.00042918454935622315,0
63,63,0.0004234596654668643,0
64,64,0.0004177982034677251,0
64,64,0.00041228612657184083,0
63,63,0.000407000407000407,0
64,64,0.0004017677782241864,0
29,29,0.0003994407829039345,0
55,55,0.0003951007506914263,0
55,55,0.00039085401602501464,0
56,56,0.00038662284941040013,0
55,55,0.00038255547054322876,0
55,55,0.0003785727806170736,0
55,55,0.0003746721618583739,0
55,55,0.0003708511032820323,0
55,55,0.0003671071953010279,0
55,55,0.00036343812465927677,0
56,56,0.0003597769382982551,0
55,55,0.0003562522265764161,0
